"categoria_precio","num_propiedades","calificacion_promedio","calificacion_limpieza_promedio","calificacion_ubicacion_promedio","precio_promedio","relacion_calidad_precio"
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.20403022670025
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.50561182589652
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.00498132004981
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.57273506716205
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.15337423312883
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.38935032426897
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.31694589398517
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.31582238899312
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.82502566442341
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.97784810126582
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.94539460127756
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.97550044816253
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.318449873631
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.56730668345399
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.35884439939179
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.82377389858687
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.82532329666088
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.08550129316902
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.49014213663457
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.29884375926475
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.8258711612036
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.48812485862927
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.11261572474782
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.62244566980214
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.74098798397864
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.52818991097923
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.65449139944787
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.65313028764805
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.26647239760401
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,8.02232298569934
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.01154425296972
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.77924827951297
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.68601798855274
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.38189386056191
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.03225806451613
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.55388701603841
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.32284015389997
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.39448134900358
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.28621054221417
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.331088664422
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.01317143445153
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.55537121526338
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.79591836734694
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.77429703717683
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.2740193291643
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.03474257011302
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.7178658043654
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.82500597657184
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.61070349589987
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.11925538103549
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.67846745079772
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.76625172890733
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.91963143076529
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.39350577875619
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.13805742211362
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.98435145473513
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.00451014783262
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.17207674671172
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,9.6570752857706
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.38888150019949
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.76022566995769
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.03561004086398
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,8.23529411764706
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.02476780185759
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.14022561759246
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.8272256623693
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.28067960050511
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.95667823627716
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.19914689416156
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.44234079173838
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.01554404145078
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.57563025210084
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.18788558609086
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.02143294549908
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.68037935706368
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.92397660818713
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.71519288775996
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.84947354738074
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.79352391274895
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.93701729576852
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.91741268440298
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.22491909385113
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.30533941507915
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.39735772357724
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.90035935968638
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.50915670577914
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.44802867383513
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.65483584738243
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.47845142439737
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.31344356578001
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.98988040478381
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,8.07226600038439
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.68737536431968
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.02414486921529
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.81348587276824
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.71978903921119
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.90796857463524
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.43151272519302
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.49099099099099
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.60720185001652
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.41528951684118
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.79412735070934
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.86185589760565
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.64042303172738
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,9.34397508273311
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.56127715760413
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.68980084490042
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.56669498725573
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.95707147955542
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.56106568187813
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.0218902910121
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.86971944534021
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.27065527065527
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.63918562272213
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.47125819275814
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.43699877667528
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.33839479392625
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.25360411182149
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.86761191652063
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.07254925091424
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.32373144249945
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.37741046831956
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.87781672508763
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.93105645469606
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.35460605398317
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.93378038558257
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.84381087302993
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.65525918470055
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.66813093382457
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.35026662924502
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.63344474830345
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.94827124095417
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.66645202833226
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.53886164363204
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,8.00934423494076
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.11148648648649
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.21924185324762
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.21498462398658
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.45566166439291
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.63821892393321
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.52265344503334
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.55719139297848
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.46960667461263
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.68058455114823
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.41977906365071
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.99002493765586
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.98357684902027
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.03725112395633
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.21506682867558
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.91137766391056
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.16356813917789
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.66182698124622
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.6071842410197
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.69678132338721
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.92754330324469
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.61044176706827
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.59216166564605
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.30534102034156
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.21162349968414
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.63978881689465
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.77604976671851
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.62385561077688
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.54782788153957
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.09416581371546
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.31682907558599
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.93855848759354
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.28905755850727
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.4926000934725
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,9.04806786050895
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.25499144324016
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.59872102318145
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.24231127679403
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.60714285714286
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.83160437686514
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.57977883096367
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.6094567767551
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.99114474319755
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.06497797356828
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.92780197112079
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.52726789039638
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.46488973075362
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.41581411479105
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.43337195828505
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.14545814367702
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.36583654857945
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.95858791581806
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.75865800865801
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.86689419795222
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.23589001447178
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.61231831918262
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.49755673797372
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.67900666819959
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.9445073612684
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.15137872819358
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.02386024712399
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.25067750677507
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.42757727787668
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.07817720165709
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.19010074463425
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.4920913884007
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.19780894850005
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.89862027594481
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,8.12064965197216
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.45848040126324
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.73080786339504
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.45988052008902
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.17827298050139
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.82495511669659
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.93265035097704
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.78310214375788
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.18712099335836
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.6704469646431
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.23647702685503
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.19008979768473
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.6493485073396
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.14181456294576
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.69192458199929
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.07619640818021
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.49450549450549
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.67074527252503
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,8.78734622144112
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,8.45368087354702
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.21729490022173
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.57988842797883
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.58375365011946
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.12675457252233
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.85545954438335
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.43412631324719
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.59453630481668
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.86106346483705
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.19918455450294
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.08604483007954
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.70378845664887
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.73245885410221
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.43445692883895
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.46951154623816
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.01060135258636
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.30778574031337
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.64745717700173
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.96125186289121
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.2289156626506
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.10978907517577
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.63433932406465
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.82572614107884
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.48305084745763
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.58165899652037
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.91766811557146
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.97066794197354
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.4128256513026
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.79527849502029
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.58176057308169
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,7.07818930041152
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.17867435158501
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.68181818181818
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.13698630136986
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.60964230171073
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.72016183412003
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.80210157618214
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,8.78923766816144
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.64094664612799
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.45593011535446
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.62913702443551
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.57828282828283
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.88742102240092
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.76834025418397
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,5.00156298843389
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,6.3143901628448
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,3.39185953711093
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,4.70920649870497
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,2.85510349750178
"Económico",447,3.00782997762864,2.92818791946309,2.99865771812081,7443.35794183445,1.78079974097458
